Requirement ID,Requirement,Test Module,Test Name
`R-80829 <https://docs.onap.org/en/latest/submodules/vnfrqts/requirements.git/docs/Chapter5/Heat/ONAP%20Heat%20Resource%20ID%20and%20Parameter%20Naming%20Convention/Neutron%20Parameters.html#R-80829>`_,"The VNF's Heat Orchestration Template's Resource
``OS::Neutron::Port`` property ``fixed_ips``
map property ``subnet`` parameter
``{network-role}_v6_subnet_id``
**MUST NOT** be enumerated in the
VNF's Heat Orchestration Template's Environment File.",`test_environment_file_parameters <https://github.com/onap/vvp-validation-scripts/blob/master/ice_validator/tests/test_environment_file_parameters.py>`_,test_neutron_port_fixedips_subnet_parameter_doesnt_exist_in_environment_file
`R-81214 <https://docs.onap.org/en/latest/submodules/vnfrqts/requirements.git/docs/Chapter5/Heat/ONAP%20Heat%20Resource%20ID%20and%20Parameter%20Naming%20Convention/Resource%20IDs.html#R-81214>`_,"A VNF's Heat Orchestration Template's Resource
``OS::ContrailV2::InterfaceRouteTable``
Resource ID
**MUST**
contain the ``{network-role}``.",`test_contrail_resource_id <https://github.com/onap/vvp-validation-scripts/blob/master/ice_validator/tests/test_contrail_resource_id.py>`_,test_contrail_interfaceroutetable_resource_id
`R-81339 <https://docs.onap.org/en/latest/submodules/vnfrqts/requirements.git/docs/Chapter5/Heat/ONAP%20Heat%20Orchestration%20Templates%20Overview.html#R-81339>`_,"A VNF Heat Orchestration Template's Base Module file name **MUST** include
case insensitive 'base' in the filename and
**MUST** match one of the following four
formats:

 1.) ``base_<text>.y[a]ml``

 2.) ``<text>_base.y[a]ml``

 3.) ``base.y[a]ml``

 4.) ``<text>_base_<text>``.y[a]ml

where ``<text>`` **MUST** contain only alphanumeric characters and
underscores '_' and **MUST NOT** contain the case insensitive word ``base``.",`test_base_template_names <https://github.com/onap/vvp-validation-scripts/blob/master/ice_validator/tests/test_base_template_names.py>`_,test_base_template_names
`R-81725 <https://docs.onap.org/en/latest/submodules/vnfrqts/requirements.git/docs/Chapter5/Heat/ONAP%20Heat%20Orchestration%20Templates%20Overview.html#R-81725>`_,A VNF's Incremental Module **MUST** have a corresponding Environment File,`test_env_and_yaml_same_name <https://github.com/onap/vvp-validation-scripts/blob/master/ice_validator/tests/test_env_and_yaml_same_name.py>`_,test_env_and_yaml_same_name
`R-82134 <https://docs.onap.org/en/latest/submodules/vnfrqts/requirements.git/docs/Chapter5/Heat/ONAP%20Heat%20Resource%20ID%20and%20Parameter%20Naming%20Convention/Nova%20Metadata%20Parameters.html#R-82134>`_,"A VNF's Heat Orchestration Template's ``OS::Nova::Server`` resource property
``metadata`` key/value pair ``vf_module_id`` parameter **MUST**
be declared as ``vf_module_id`` and the parameter **MUST**
be defined as type: ``string``.",`test_server_parameters <https://github.com/onap/vvp-validation-scripts/blob/master/ice_validator/tests/test_server_parameters.py>`_,test_vf_module_id_parameter_type_and_parameter_name
`R-82732 <https://docs.onap.org/en/latest/submodules/vnfrqts/requirements.git/docs/Chapter5/Heat/ONAP%20Heat%20Orchestration%20Templates%20Overview.html#R-82732>`_,"A VNF Heat Orchestration Template's Cinder Volume Module **MUST**
be named identical to the base or incremental module it is supporting with
``_volume`` appended.",`test_volume_outputs_consumed <https://github.com/onap/vvp-validation-scripts/blob/master/ice_validator/tests/test_volume_outputs_consumed.py>`_,test_volume_module_name_matches_incremental_or_base_module
`R-83412 <https://docs.onap.org/en/latest/submodules/vnfrqts/requirements.git/docs/Chapter5/Heat/ONAP%20Heat%20Resource%20ID%20and%20Parameter%20Naming%20Convention/Neutron%20Parameters.html#R-83412>`_,"The VNF's Heat Orchestration Template's Resource
``OS::Neutron::Port`` property ``allowed_address_pairs``
map property ``ip_address`` parameter
``{vm-type}_{network-role}_floating_ip``
**MUST NOT** be enumerated in the
VNF's Heat Orchestration Template's Environment File.",`test_environment_file_parameters <https://github.com/onap/vvp-validation-scripts/blob/master/ice_validator/tests/test_environment_file_parameters.py>`_,test_neutron_port_aap_ip_parameter_doesnt_exist_in_environment_file
`R-83418 <https://docs.onap.org/en/latest/submodules/vnfrqts/requirements.git/docs/Chapter5/Heat/ONAP%20Heat%20Resource%20ID%20and%20Parameter%20Naming%20Convention/Neutron%20Parameters.html#R-83418>`_,"The VNF's Heat Orchestration Template's Resource
``OS::Neutron::Port`` property ``allowed_address_pairs``
map property ``ip_address`` parameter
``{vm-type}_{network-role}_floating_v6_ip``
**MUST NOT** be enumerated in the
VNF's Heat Orchestration Template's Environment File.",`test_environment_file_parameters <https://github.com/onap/vvp-validation-scripts/blob/master/ice_validator/tests/test_environment_file_parameters.py>`_,test_neutron_port_aap_ip_parameter_doesnt_exist_in_environment_file
`R-83677 <https://docs.onap.org/en/latest/submodules/vnfrqts/requirements.git/docs/Chapter5/Heat/ONAP%20Heat%20Resource%20ID%20and%20Parameter%20Naming%20Convention/Neutron%20Parameters.html#R-83677>`_,"The VNF's Heat Orchestration Template's Resource
``OS::Neutron::Port`` property ``fixed_ips``
map property ``subnet`` parameter
``{network-role}_subnet_id``
**MUST NOT** be enumerated in the
VNF's Heat Orchestration Template's Environment File.",`test_environment_file_parameters <https://github.com/onap/vvp-validation-scripts/blob/master/ice_validator/tests/test_environment_file_parameters.py>`_,test_neutron_port_fixedips_subnet_parameter_doesnt_exist_in_environment_file
`R-84123 <https://docs.onap.org/en/latest/submodules/vnfrqts/requirements.git/docs/Chapter5/Heat/ONAP%20Heat%20Resource%20ID%20and%20Parameter%20Naming%20Convention/Neutron%20Parameters.html#R-84123>`_,"When

  * the VNF's Heat Orchestration Template's
    resource ``OS::Neutron::Port`` in an Incremental Module is attaching
    to an internal network (per the ONAP definition, see
    Requirements R-52425 and R-46461)
    that is created in the Base Module, AND
  * an IPv4 address is being cloud assigned by OpenStack's DHCP Service AND
  * the internal network IPv4 subnet is to be specified
    using the property ``fixed_ips`` map property ``subnet``,

the parameter **MUST** follow the naming convention

  * ``int_{network-role}_subnet_id``

where

  * ``{network-role}`` is the network role of the internal network

Note that the parameter **MUST** be defined as an ``output`` parameter in
the base module.",`test_neutron_port_fixed_ips <https://github.com/onap/vvp-validation-scripts/blob/master/ice_validator/tests/test_neutron_port_fixed_ips.py>`_,test_neutron_port_internal_fixed_ips
`R-85235 <https://docs.onap.org/en/latest/submodules/vnfrqts/requirements.git/docs/Chapter5/Heat/ONAP%20Heat%20Resource%20ID%20and%20Parameter%20Naming%20Convention/Neutron%20Parameters.html#R-85235>`_,"When the VNF's Heat Orchestration Template's Resource
``OS::Neutron::Port`` is attaching to an internal network (per the
ONAP definition, see Requirements R-52425 and R-46461),
and an IPv4 address is assigned
using the property ``fixed_ips``
map property ``ip_address`` and the parameter type is defined as a
``comma_delimited_list``,
the parameter name **MUST** follow the
naming convention

  * ``{vm-type}_int_{network-role}_ips``

where

  * ``{vm-type}`` is the {vm-type} associated with the
    ``OS::Nova::Server``
  * ``{network-role}`` is the {network-role} of the internal
    network",`test_fixed_ips_include_vm_type_network_role <https://github.com/onap/vvp-validation-scripts/blob/master/ice_validator/tests/test_fixed_ips_include_vm_type_network_role.py>`_,test_fixed_ips_include_vm_type_network_role
`R-85734 <https://docs.onap.org/en/latest/submodules/vnfrqts/requirements.git/docs/Chapter5/Heat/ONAP%20Heat%20Resource%20ID%20and%20Parameter%20Naming%20Convention/Resource%20Property.html#R-85734>`_,"If a VNF's Heat Orchestration Template contains the property ``name``
for a non ``OS::Nova::Server`` resource, the intrinsic function
``str_replace`` **MUST** be used in conjunction with the ONAP
supplied metadata parameter ``vnf_name`` to generate a unique value.
Additional data **MAY** be used in the ``str_replace`` construct
to generate a unique value.",`test_non_server_name <https://github.com/onap/vvp-validation-scripts/blob/master/ice_validator/tests/test_non_server_name.py>`_,test_non_server_name
`R-86182 <https://docs.onap.org/en/latest/submodules/vnfrqts/requirements.git/docs/Chapter5/Heat/ONAP%20Heat%20Resource%20ID%20and%20Parameter%20Naming%20Convention/Neutron%20Parameters.html#R-86182>`_,"When the VNF's Heat Orchestration Template's Resource
``OS::Neutron::Port`` is attaching to an internal network (per the
ONAP definition, see Requirements R-52425 and R-46461),
and the internal network is created in a
different Heat Orchestration Template than the ``OS::Neutron::Port``,
the ``network`` parameter name **MUST**

  * follow the naming convention ``int_{network-role}_net_id`` if the Neutron
    network UUID value is used to reference the network
  * follow the naming convention ``int_{network-role}_net_name`` if the
    OpenStack network name in is used to reference the network.

where ``{network-role}`` is the network-role of the internal network and
a ``get_param`` **MUST** be used as the intrinsic function.",`test_network_format <https://github.com/onap/vvp-validation-scripts/blob/master/ice_validator/tests/test_network_format.py>`_,test_network_format
`R-86285 <https://docs.onap.org/en/latest/submodules/vnfrqts/requirements.git/docs/Chapter5/Heat/ONAP%20Heat%20Orchestration%20Template%20Format.html#R-86285>`_,"A VNF's Heat Orchestration template **MUST** have a
corresponding environment file.",`test_heat_pairs_provided <https://github.com/onap/vvp-validation-scripts/blob/master/ice_validator/tests/test_heat_pairs_provided.py>`_,test_heat_pairs_provided
`R-86476 <https://docs.onap.org/en/latest/submodules/vnfrqts/requirements.git/docs/Chapter5/Heat/ONAP%20Heat%20Resource%20ID%20and%20Parameter%20Naming%20Convention/Nova%20Metadata%20Parameters.html#R-86476>`_,"A VNF's Heat Orchestration Template's ``OS::Nova::Server`` resource
property ``metadata`` key/value pair ``vm_role`` value **MUST**
only contain alphanumeric characters and underscores (i.e., '_').",`test_vm_role_value <https://github.com/onap/vvp-validation-scripts/blob/master/ice_validator/tests/test_vm_role_value.py>`_,test_vm_role_hardcoded
`R-87123 <https://docs.onap.org/en/latest/submodules/vnfrqts/requirements.git/docs/Chapter5/Heat/ONAP%20Heat%20Resource%20ID%20and%20Parameter%20Naming%20Convention/Neutron%20Parameters.html#R-87123>`_,"The VNF's Heat Orchestration Template's Resource
``OS::Neutron::Port`` property ``fixed_ips``
map property ``ip_address`` parameter
``{vm-type}_{network-role}_v6_ip_{index}``
**MUST NOT** be enumerated in the
VNF's Heat Orchestration Template's Environment File.",`test_environment_file_parameters <https://github.com/onap/vvp-validation-scripts/blob/master/ice_validator/tests/test_environment_file_parameters.py>`_,test_neutron_port_external_fixedips_ipaddress_parameter_doesnt_exist_in_environment_file
`R-87247 <https://docs.onap.org/en/latest/submodules/vnfrqts/requirements.git/docs/Chapter5/Heat/ONAP%20Heat%20Orchestration%20Templates%20Overview.html#R-87247>`_,"VNF Heat Orchestration Template's Incremental Module file name
**MUST** contain only alphanumeric characters and underscores
'_' and **MUST NOT** contain the case insensitive word ``base``.",`test_base_template_names <https://github.com/onap/vvp-validation-scripts/blob/master/ice_validator/tests/test_base_template_names.py>`_,test_base_template_names
`R-87485 <https://docs.onap.org/en/latest/submodules/vnfrqts/requirements.git/docs/Chapter5/Heat/ONAP%20Heat%20Orchestration%20Templates%20Overview.html#R-87485>`_,"A VNF's Heat Orchestration Template's file extension **MUST**
be in the lower case format ``.yaml`` or ``.yml``.",`test_base_template_names <https://github.com/onap/vvp-validation-scripts/blob/master/ice_validator/tests/test_base_template_names.py>`_,test_base_template_names
`R-87563 <https://docs.onap.org/en/latest/submodules/vnfrqts/requirements.git/docs/Chapter5/Heat/ONAP%20Heat%20Resource%20ID%20and%20Parameter%20Naming%20Convention/Resource%20IDs.html#R-87563>`_,"A VNF's Heat Orchestration Template's Resource ``OS::ContrailV2::InstanceIp``
that is configuring an IPv6 Address on a port attached to an internal network
Resource ID **MUST** use the naming convention

*  ``{vm-type}_{vm-type_index}_int_{network-role}_vmi_{vmi_index}_v6_IP_{index}``

where

* ``{vm-type}`` is the vm-type
* ``{vm-type_index}`` is the instance of the ``{vm-type}``
* ``{network-role}`` is the network-role of the network
  that the port is attached to
* ``{vmi_index}`` is the instance of the virtual machine interface
  (e.g., port)  on the vm-type
  attached to the network of ``{network-role}``
* ``v6_IP`` signifies that an IPv6 address is being configured
* ``{index}`` is the index of the IPv6 address",`test_contrail_instance_ip_resource_id <https://github.com/onap/vvp-validation-scripts/blob/master/ice_validator/tests/test_contrail_instance_ip_resource_id.py>`_,test_contrail_instance_ip_resource_id_internal
`R-87817 <https://docs.onap.org/en/latest/submodules/vnfrqts/requirements.git/docs/Chapter5/Heat/ONAP%20Heat%20Resource%20ID%20and%20Parameter%20Naming%20Convention/Nova%20Parameters.html#R-87817>`_,"When the VNF's Heat Orchestration Template's Resource ``OS::Nova::Server``
property ``name`` parameter is defined as a ``comma_delimited_list``,
the parameter name **MUST** follow the naming convention
``{vm-type}_names``.",`test_nova_servers_vm_types <https://github.com/onap/vvp-validation-scripts/blob/master/ice_validator/tests/test_nova_servers_vm_types.py>`_,test_nova_server_name_parameter
`R-88540 <https://docs.onap.org/en/latest/submodules/vnfrqts/requirements.git/docs/Chapter5/Heat/ONAP%20Heat%20Resource%20ID%20and%20Parameter%20Naming%20Convention/Resource%20IDs.html#R-88540>`_,"A VNF's Heat Orchestration Template's Resource ``OS::ContrailV2::InstanceIp``
that is configuring an IPv6 Address on a sub-interface port attached to a
sub-interface network Resource ID **MUST**
use the naming convention

*  ``{vm-type}_{vm-type_index}_subint_{network-role}_vmi_{vmi_index}_v6_IP_{index}``

where

* ``{vm-type}`` is the vm-type
* ``{vm-type_index}`` is the instance of the ``{vm-type}``
* ``{network-role}`` is the network-role of the network
  that the port is attached to
* ``{vmi_index}`` is the instance of the virtual machine interface
  (e.g., port)  on the vm-type
  attached to the network of ``{network-role}``
* ``v6_IP`` signifies that an IPv6 address is being configured
* ``{index}`` is the index of the IPv6 address",`test_contrail_instance_ip_resource_id <https://github.com/onap/vvp-validation-scripts/blob/master/ice_validator/tests/test_contrail_instance_ip_resource_id.py>`_,test_contrail_instance_ip_resource_id_subint
`R-89913 <https://docs.onap.org/en/latest/submodules/vnfrqts/requirements.git/docs/Chapter5/Heat/ONAP%20Heat%20Orchestration%20Templates%20Overview.html#R-89913>`_,"A VNF's Heat Orchestration Template's Cinder Volume Module Output
Parameter(s)
**MUST** include the
UUID(s) of the Cinder Volumes created in template.",`test_volume_templates_outputs <https://github.com/onap/vvp-validation-scripts/blob/master/ice_validator/tests/test_volume_templates_outputs.py>`_,test_volume_templates_contains_outputs
`R-901331 <https://docs.onap.org/en/latest/submodules/vnfrqts/requirements.git/docs/Chapter5/Heat/ONAP%20Heat%20Resource%20ID%20and%20Parameter%20Naming%20Convention/Nova%20Parameters.html#R-901331>`_,"The VNF's Heat Orchestration Template's Resource ``OS::Nova::Server``
property ``image`` value **MUST** be be obtained via a ``get_param``.",`test_nova_servers_vm_types_use_get_param <https://github.com/onap/vvp-validation-scripts/blob/master/ice_validator/tests/test_nova_servers_vm_types_use_get_param.py>`_,test_vm_type_assignments_on_nova_servers_only_use_get_param
`R-90152 <https://docs.onap.org/en/latest/submodules/vnfrqts/requirements.git/docs/Chapter5/Heat/ONAP%20Heat%20Orchestration%20Template%20Format.html#R-90152>`_,"A VNF's Heat Orchestration Template's
``resources:`` section **MUST** contain the declaration of at
least one resource.",`test_initial_configuration <https://github.com/onap/vvp-validation-scripts/blob/master/ice_validator/tests/test_initial_configuration.py>`_,test_06_heat_template_resource_section_has_resources
`R-90206 <https://docs.onap.org/en/latest/submodules/vnfrqts/requirements.git/docs/Chapter5/Heat/ONAP%20Heat%20Resource%20ID%20and%20Parameter%20Naming%20Convention/Neutron%20Parameters.html#R-90206>`_,"The VNF's Heat Orchestration Template's Resource
``OS::Neutron::Port`` property ``fixed_ips``
map property ``ip_address`` parameter
``{vm-type}_int_{network-role}_int_ips``
**MUST** be enumerated in the
VNF's Heat Orchestration Template's Environment File.",`test_environment_file_parameters <https://github.com/onap/vvp-validation-scripts/blob/master/ice_validator/tests/test_environment_file_parameters.py>`_,test_neutron_port_internal_fixedips_ipaddress_parameter_exists_in_environment_file
`R-90279 <https://docs.onap.org/en/latest/submodules/vnfrqts/requirements.git/docs/Chapter5/Heat/ONAP%20Heat%20Orchestration%20Template%20Format.html#R-90279>`_,"A VNF Heat Orchestration's template's parameter **MUST** be used
in a resource with the exception of the parameters for the
``OS::Nova::Server`` resource property ``availability_zone``.",`test_all_parameters_used_in_template <https://github.com/onap/vvp-validation-scripts/blob/master/ice_validator/tests/test_all_parameters_used_in_template.py>`_,test_all_parameters_used_in_template
`R-90526 <https://docs.onap.org/en/latest/submodules/vnfrqts/requirements.git/docs/Chapter5/Heat/ONAP%20Heat%20Orchestration%20Template%20Format.html#R-90526>`_,"A VNF Heat Orchestration Template parameter declaration **MUST NOT**
contain the ``default`` attribute.",`test_heat_parameter_section <https://github.com/onap/vvp-validation-scripts/blob/master/ice_validator/tests/test_heat_parameter_section.py>`_,test_default_values
`R-91125 <https://docs.onap.org/en/latest/submodules/vnfrqts/requirements.git/docs/Chapter5/Heat/ONAP%20Heat%20Resource%20ID%20and%20Parameter%20Naming%20Convention/Nova%20Parameters.html#R-91125>`_,"The VNF's Heat Orchestration Template's Resource ``OS::Nova::Server``
property
``image`` parameter **MUST** be enumerated in the Heat Orchestration
Template's Environment File and a value **MUST** be assigned.",`test_environment_file_parameters <https://github.com/onap/vvp-validation-scripts/blob/master/ice_validator/tests/test_environment_file_parameters.py>`_,test_nova_server_image_parameter_exists_in_environment_file
`R-91342 <https://docs.onap.org/en/latest/submodules/vnfrqts/requirements.git/docs/Chapter5/Heat/ONAP%20Heat%20Orchestration%20Templates%20Overview.html#R-91342>`_,"A VNF Heat Orchestration Template's Base Module's Environment File
**MUST** be named identical to the VNF Heat Orchestration Template's
Base Module with ``.y[a]ml`` replaced with ``.env``.",`test_heat_pairs_provided <https://github.com/onap/vvp-validation-scripts/blob/master/ice_validator/tests/test_heat_pairs_provided.py>`_,test_heat_pairs_provided
`R-91810 <https://docs.onap.org/en/latest/submodules/vnfrqts/requirements.git/docs/Chapter5/Heat/ONAP%20Heat%20Resource%20ID%20and%20Parameter%20Naming%20Convention/Neutron%20Parameters.html#R-91810>`_,"If a VNF requires ONAP to assign a Virtual IP (VIP) Address to
ports connected an external network, the port
**MUST NOT** have more than one IPv4 VIP address.",`test_neutron_port_addresses <https://github.com/onap/vvp-validation-scripts/blob/master/ice_validator/tests/test_neutron_port_addresses.py>`_,test_neutron_port_external_ipaddress
`R-92193 <https://docs.onap.org/en/latest/submodules/vnfrqts/requirements.git/docs/Chapter5/Heat/ONAP%20Heat%20Resource%20ID%20and%20Parameter%20Naming%20Convention/Contrail%20Resource%20Parameters.html#R-92193>`_,"A VNF's Heat Orchestration Template's parameter
``{network-role}_net_fqdn``
**MUST NOT** be enumerated in the VNF's Heat Orchestration Template's
Environment File.",`test_environment_file_parameters <https://github.com/onap/vvp-validation-scripts/blob/master/ice_validator/tests/test_environment_file_parameters.py>`_,test_network_fqdn_parameter_doesnt_exist_in_environment_file
`R-92635 <https://docs.onap.org/en/latest/submodules/vnfrqts/requirements.git/docs/Chapter5/Heat/ONAP%20Heat%20Orchestration%20Template%20Format.html#R-92635>`_,"A VNF's Heat Orchestration Template **MUST** be compliant with the
OpenStack Template Guide.",`test_initial_configuration <https://github.com/onap/vvp-validation-scripts/blob/master/ice_validator/tests/test_initial_configuration.py>`_,test_02_no_duplicate_keys_in_file
`R-93030 <https://docs.onap.org/en/latest/submodules/vnfrqts/requirements.git/docs/Chapter5/Heat/ONAP%20Heat%20Resource%20ID%20and%20Parameter%20Naming%20Convention/Neutron%20Parameters.html#R-93030>`_,"The VNF's Heat Orchestration Template's Resource
``OS::Neutron::Port`` property ``fixed_ips``
map property ``ip_address`` parameter
``{vm-type}_{network-role}_v6_ips``
**MUST NOT** be enumerated in the
VNF's Heat Orchestration Template's Environment File.",`test_environment_file_parameters <https://github.com/onap/vvp-validation-scripts/blob/master/ice_validator/tests/test_environment_file_parameters.py>`_,test_neutron_port_external_fixedips_ipaddress_parameter_doesnt_exist_in_environment_file
`R-93177 <https://docs.onap.org/en/latest/submodules/vnfrqts/requirements.git/docs/Chapter5/Heat/ONAP%20Heat%20Resource%20ID%20and%20Parameter%20Naming%20Convention/Neutron%20Parameters.html#R-93177>`_,"When the VNF's Heat Orchestration Template's resource
``OS::Neutron::Port`` is attaching to an internal network (per the
ONAP definition, see Requirements R-52425 and R-46461),
and the internal network is created in the
same Heat Orchestration Template as the ``OS::Neutron::Port``,
the ``network`` property value **MUST** obtain the UUID
of the internal network by using the intrinsic function
``get_resource``
and referencing the Resource ID of the internal network.",`test_network_format_use_get_param_or_get_resource <https://github.com/onap/vvp-validation-scripts/blob/master/ice_validator/tests/test_network_format_use_get_param_or_get_resource.py>`_,test_network_format_use_get_param_or_get_resource
`R-93496 <https://docs.onap.org/en/latest/submodules/vnfrqts/requirements.git/docs/Chapter5/Heat/ONAP%20Heat%20Resource%20ID%20and%20Parameter%20Naming%20Convention/Neutron%20Parameters.html#R-93496>`_,"The VNF's Heat Orchestration Template's Resource ``OS::Neutron::Port``
property ``fixed_ips``
map property ``ip_address``
parameter associated with an internal network, i.e.,

 * ``{vm-type}_int_{network-role}_ip_{index}``
 * ``{vm-type}_int_{network-role}_v6_ip_{index}``
 * ``{vm-type}_int_{network-role}_ips``
 * ``{vm-type}_int_{network-role}_v6_ips``


**MUST** be enumerated in the Heat Orchestration
Template's Environment File and IP addresses **MUST** be
assigned.",`test_environment_file_parameters <https://github.com/onap/vvp-validation-scripts/blob/master/ice_validator/tests/test_environment_file_parameters.py>`_,test_neutron_port_internal_fixedips_ipaddress_parameter_exists_in_environment_file
`R-94509 <https://docs.onap.org/en/latest/submodules/vnfrqts/requirements.git/docs/Chapter5/Heat/ONAP%20Heat%20Orchestration%20Templates%20Overview.html#R-94509>`_,"A VNF Heat Orchestration Template's Incremental Module's Environment File
**MUST** be named identical to the VNF Heat Orchestration Template's
Incremental Module with ``.y[a]ml`` replaced with ``.env``.",`test_heat_pairs_provided <https://github.com/onap/vvp-validation-scripts/blob/master/ice_validator/tests/test_heat_pairs_provided.py>`_,test_heat_pairs_provided
`R-94669 <https://docs.onap.org/en/latest/submodules/vnfrqts/requirements.git/docs/Chapter5/Heat/ONAP%20Heat%20Resource%20ID%20and%20Parameter%20Naming%20Convention/ONAP%20Output%20Parameter%20Names.html#R-94669>`_,"If a VNF has one IPv6 OAM Management IP Address and the
IP Address needs to be inventoried in ONAP's A&AI
database, an output parameter **MUST** be declared in only one of the
VNF's Heat Orchestration Templates and the parameter **MUST** be named
``oam_management_v6_address``.",`test_oam_address_outputs <https://github.com/onap/vvp-validation-scripts/blob/master/ice_validator/tests/test_oam_address_outputs.py>`_,test_oam_address_v6_zero_or_one
`R-95303 <https://docs.onap.org/en/latest/submodules/vnfrqts/requirements.git/docs/Chapter5/Heat/General%20Guidelines%20for%20Heat.html#R-95303>`_,A VNF's Heat Orchestration Template **MUST** be defined using valid YAML.,`test_get_attr_usage <https://github.com/onap/vvp-validation-scripts/blob/master/ice_validator/tests/test_get_attr_usage.py>`_,test_08_validate_get_attr_usage
`R-95430 <https://docs.onap.org/en/latest/submodules/vnfrqts/requirements.git/docs/Chapter5/Heat/ONAP%20Heat%20Resource%20ID%20and%20Parameter%20Naming%20Convention/Nova%20Metadata%20Parameters.html#R-95430>`_,"If a VNF's Heat Orchestration Template's ``OS::Nova::Server``
resource property
``metadata`` key/value pair ``vm_role`` value is obtained via
``get_param``, the parameter **MUST** be declared as ``vm_role``
and the parameter **MUST** be defined as type: ``string``.",`test_server_parameters <https://github.com/onap/vvp-validation-scripts/blob/master/ice_validator/tests/test_server_parameters.py>`_,test_vm_role_parameter_type_and_parameter_name
`R-96253 <https://docs.onap.org/en/latest/submodules/vnfrqts/requirements.git/docs/Chapter5/Heat/ONAP%20Heat%20Resource%20ID%20and%20Parameter%20Naming%20Convention/Resource%20IDs.html#R-96253>`_,"A VNF's Heat Orchestration Template's Resource
``OS::ContrailV2::VirtualMachineInterface`` that is attaching to an external network
Resource ID **MUST** use the naming convention

* ``{vm-type}_{vm-type_index}_{network-role}_vmi_{vmi_index}``

where

* ``{vm-type}`` is the vm-type
* ``{vm-type_index}`` is the instance of the ``{vm-type}``
* ``{network-role}`` is the network-role of the network
  that the port (i.e. virtual machine interface) is attached to
* ``{vmi_index}`` is the instance of the vmi on the vm-type
  attached to the network of ``{network-role}``",`test_contrail_vmi_resource_id <https://github.com/onap/vvp-validation-scripts/blob/master/ice_validator/tests/test_contrail_vmi_resource_id.py>`_,test_contrail_instance_ip_resource_id_external
`R-97201 <https://docs.onap.org/en/latest/submodules/vnfrqts/requirements.git/docs/Chapter5/Heat/ONAP%20Heat%20Resource%20ID%20and%20Parameter%20Naming%20Convention/Neutron%20Parameters.html#R-97201>`_,"The VNF's Heat Orchestration Template's Resource
``OS::Neutron::Port`` property ``fixed_ips``
map property ``ip_address`` parameter
``{vm-type}_int_{network-role}_v6_ip_{index}``
**MUST** be enumerated in the
VNF's Heat Orchestration Template's Environment File.",`test_environment_file_parameters <https://github.com/onap/vvp-validation-scripts/blob/master/ice_validator/tests/test_environment_file_parameters.py>`_,test_neutron_port_internal_fixedips_ipaddress_parameter_exists_in_environment_file
`R-98374 <https://docs.onap.org/en/latest/submodules/vnfrqts/requirements.git/docs/Chapter5/Heat/ONAP%20Heat%20Resource%20ID%20and%20Parameter%20Naming%20Convention/Nova%20Metadata%20Parameters.html#R-98374>`_,"A VNF's Heat Orchestration Template's ``OS::Nova::Server`` resource property
``metadata`` key/value pair ``vf_module_id`` parameter ``vf_module_id``
**MUST NOT**
have parameter constraints defined.",`test_required_parameters_no_constraints <https://github.com/onap/vvp-validation-scripts/blob/master/ice_validator/tests/test_required_parameters_no_constraints.py>`_,test_vf_module_id_parameter_has_no_constraints
`R-98407 <https://docs.onap.org/en/latest/submodules/vnfrqts/requirements.git/docs/Chapter5/Heat/ONAP%20Heat%20Resource%20ID%20and%20Parameter%20Naming%20Convention/{vm-type}.html#R-98407>`_,"A VNF's Heat Orchestration Template's ``{vm-type}`` **MUST** contain only
alphanumeric characters and/or underscores '_' and **MUST NOT**
contain any of the following strings:
``_int`` or ``int_`` or ``_int_``.",`test_vm_type_syntax <https://github.com/onap/vvp-validation-scripts/blob/master/ice_validator/tests/test_vm_type_syntax.py>`_,test_vm_type_syntax
`R-98450 <https://docs.onap.org/en/latest/submodules/vnfrqts/requirements.git/docs/Chapter5/Heat/ONAP%20Heat%20Resource%20ID%20and%20Parameter%20Naming%20Convention/Nova%20Parameters.html#R-98450>`_,"The VNF's Heat Orchestration Template's Resource ``OS::Nova::Server``
property ``availability_zone`` parameter name
**MUST** follow the naming convention

* ``availability_zone_{index}``

where ``{index}`` is a numeric value that **MUST** start at zero
in a VNF's Heat Orchestration Templates and **MUST**
increment by one.",`test_availability_zone <https://github.com/onap/vvp-validation-scripts/blob/master/ice_validator/tests/test_availability_zone.py>`_,test_availability_zone_naming
`R-98569 <https://docs.onap.org/en/latest/submodules/vnfrqts/requirements.git/docs/Chapter5/Heat/ONAP%20Heat%20Resource%20ID%20and%20Parameter%20Naming%20Convention/Neutron%20Parameters.html#R-98569>`_,"The VNF's Heat Orchestration Template's Resource
``OS::Neutron::Port`` property ``fixed_ips``
map property ``ip_address`` parameter
``{vm-type}_int_{network-role}_v6_ips``
**MUST** be enumerated in the
VNF's Heat Orchestration Template's Environment File.",`test_environment_file_parameters <https://github.com/onap/vvp-validation-scripts/blob/master/ice_validator/tests/test_environment_file_parameters.py>`_,test_neutron_port_internal_fixedips_ipaddress_parameter_exists_in_environment_file
